id,cost,LB,f_hat,num_coll,cost-to-go,h_hat,parent
125500253306240,2516,2563,2520.519999947568,113,286,4.519999947568,125500252761152
125500250063168,2525,2565,2529.148148102058,112,277,4.148148102057614,125500253306240
125500250762432,2525,2569,2529.2692307183283,111,277,4.269230718328402,125500250063168
125500251321600,2542,2583,2545.9999999525926,108,260,3.999999952592593,125500250762432
125500250507072,2556,2594,2559.857142811684,108,246,3.8571428116836737,125500251321600
125500256345280,2556,2594,2559.9999999496295,108,246,3.99999994962963,125500250507072
125500251559104,2556,2594,2559.962962911591,107,246,3.962962911591221,125500256345280
125500250624576,2557,2601,2560.8214285222957,107,245,3.8214285222959186,125500251559104
125500250756608,2558,2602,2565.642857041862,107,244,7.6428570418622455,125500250624576
125500249814208,2558,2603,2569.35714270301,106,244,11.357142703010203,125500250756608
125500248754752,2558,2594,2568.75862054497,104,244,10.758620544970276,125500249814208
125500250367360,2558,2594,2568.0645159991677,104,244,10.064515999167535,125500248754752
125500248611648,2558,2600,2567.9677418036526,103,244,9.967741803652446,125500250367360
125500251025088,2558,2614,2567.562499874492,102,244,9.562499874492188,125500248611648
125500250344768,2570,2624,2579.090908972452,100,232,9.09090897245179,125500251025088
125500249740800,2573,2624,2581.735294004602,99,229,8.735294004602077,125500250344768
125500250335232,2582,2631,2590.3823528302337,95,220,8.382352830233565,125500249740800
125500250275968,2582,2636,2590.1428570358366,95,220,8.142857035836736,125500250335232
125500250632576,2582,2647,2590.0571427489467,94,220,8.057142748946937,125500250275968
125500248977856,2582,2647,2589.749999896667,93,220,7.749999896666667,125500250632576
125500248649024,2582,2647,2589.459459360672,92,220,7.459459360672022,125500248977856
125500247873408,2583,2647,2590.2631577991688,92,219,7.263157799168975,125500248649024
125500249026112,2595,2656,2604.6842103963436,92,207,9.68421039634349,125500247873408
125500248590272,2595,2655,2607.297297121147,91,207,12.297297121146821,125500249026112
125500249129920,2595,2656,2606.7105261493766,89,207,11.710526149376731,125500248590272
125500247607680,2601,2660,2611.99999984875,88,201,10.999999848749999,125500249129920
125500247512192,2601,2665,2613.8999998194,86,201,12.8999998194,125500247607680
125500247898880,2615,2665,2627.1428569780614,85,187,12.142856978061221,125500247512192
125500248064640,2629,2670,2641.146341291588,83,173,12.14634129158834,125500247898880
125500247639552,2629,2677,2640.8571426905783,83,173,11.85714269057823,125500248064640
125500247273280,2629,2690,2640.4285712653063,80,173,11.428571265306125,125500247639552
125500243558464,2629,2706,2639.533333190548,79,173,10.533333190548149,125500247273280
125500244770048,2629,2706,2639.1739129063517,78,173,10.173912906351607,125500243558464
125500246125632,2629,2709,2638.8297871022814,77,173,9.829787102281575,125500244770048
125500243813568,2629,2709,2638.6249998716667,77,173,9.624999871666667,125500246125632
125500247698176,2629,2709,2638.4999998713542,76,173,9.499999871354166,125500243813568
125500248444352,2629,2712,2638.1836733456894,75,173,9.183673345689296,125500247698176
125500248653440,2629,2720,2637.879999881008,74,173,8.879999881008,125500248444352
125500244810880,2630,2714,2638.5882351796076,73,172,8.588235179607842,125500248653440
125500245731200,2630,2729,2638.470588120692,72,172,8.470588120692042,125500244810880
125500248448064,2659,2739,2667.076922968195,70,143,8.076922968195266,125500245731200
125500245883008,2661,2739,2668.961538352833,69,141,7.961538352832839,125500248448064
125500243386944,2661,2741,2671.2641508039587,68,141,10.264150803958705,125500245883008
125500243529920,2661,2747,2670.777777645597,66,141,9.777777645596709,125500243386944
125500246309312,2661,2752,2670.4285713039794,66,141,9.428571303979592,125500243529920
125500243298432,2661,2756,2670.285714161352,65,141,9.285714161352043,125500246309312
125500243975168,2675,2768,2683.8421051452633,63,127,8.842105145263158,125500243298432
125500243284224,2675,2768,2683.561403393118,61,127,8.561403393117883,125500243975168
125500245431232,2692,2780,2699.999999894237,59,110,7.9999998942372885,125500243284224
125500247384320,2692,2780,2699.9999998928815,59,110,7.999999892881357,125500245431232
125500242239936,2692,2780,2699.864406673025,58,110,7.864406673024995,125500247384320
125500244276096,2692,2781,2699.733333228933,58,110,7.733333228933333,125500242239936
125500243951168,2692,2785,2699.5999998961333,57,110,7.599999896133334,125500244276096
125500245441408,2692,2782,2699.3442621951517,56,110,7.344262195151843,125500243951168
125500242444672,2692,2783,2699.0967740973983,55,110,7.096774097398544,125500245441408
125500244340288,2716,2803,2722.8571427646257,54,86,6.857142764625851,125500242444672
125500242126720,2716,2803,2722.730158638287,53,86,6.730158638286722,125500244340288
125500242160576,2716,2803,2722.4999999116408,52,86,6.499999911640625,125500242126720
125500240659200,2716,2805,2722.399999913354,52,86,6.399999913353846,125500242160576
125500242576192,2716,2806,2722.3999999123694,52,86,6.399999912369231,125500240659200
125500242816512,2716,2806,2722.276922990012,51,86,6.276922990011834,125500242576192
125500243752000,2716,2806,2722.060605977043,50,86,6.060605977043159,125500242816512
125500243833280,2723,2809,2728.731343204883,48,79,5.731343204883046,125500243752000
125500244339072,2723,2817,2730.014925275763,47,79,7.014925275762977,125500243833280
125500241847680,2723,2824,2729.7647057888407,46,79,6.76470578884083,125500244339072
125500241340736,2723,2812,2729.521739040643,45,79,6.521739040642723,125500241847680
125500246082560,2725,2812,2731.4285713404083,45,77,6.428571340408164,125500241340736
125500244143552,2725,2812,2732.5428570383347,44,77,7.542857038334694,125500246082560
125500242010816,2725,2812,2732.2676055334896,43,77,7.267605533489387,125500244143552
125500243061504,2725,2812,2731.99999990375,42,77,6.999999903750001,125500242010816
125500241932096,2729,2815,2735.7397259350723,41,73,6.739725935072245,125500243061504
125500242087424,2729,2815,2735.739725934149,41,73,6.7397259341489955,125500241932096
125500241241088,2729,2815,2735.575342373879,40,73,6.575342373878776,125500242087424
125500240569280,2729,2815,2735.3243242362964,39,73,6.324324236296567,125500241241088
125500240680448,2729,2815,2734.9199999179095,37,73,5.919999917909333,125500240569280
125500240800256,2729,2814,2734.6103895338842,36,73,5.610389533884297,125500240680448
125500240950656,2729,2816,2734.38461531144,35,73,5.384615311439842,125500240800256
125500240314560,2729,2818,2734.012658159955,33,73,5.012658159955135,125500240950656
125500240324032,2729,2818,2733.740740677531,32,73,4.740740677530864,125500240314560
125500239159360,2729,2819,2733.6829267670196,32,73,4.682926767019632,125500240324032
125500239363328,2729,2821,2733.6829267664484,32,73,4.682926766448542,125500239159360
125500239468608,2729,2821,2733.5365853044436,31,73,4.536585304443784,125500239363328
125500239726848,2736,2825,2740.3373493390623,30,66,4.337349339062272,125500239468608
125500239179072,2740,2828,2744.698795116751,30,62,4.6987951167513415,125500239726848
125500238434560,2740,2833,2745.87341763602,29,62,5.873417636019869,125500239179072
125500238131328,2740,2833,2745.5999999188,28,62,5.599999918800001,125500238434560
125500238233472,2740,2833,2745.5308641176407,28,62,5.530864117640604,125500238131328
125500238549888,2740,2817,2745.333333255638,27,62,5.33333325563786,125500238233472
125500238749952,2740,2821,2745.268292606472,27,62,5.268292606472337,125500238549888
125500237016512,2740,2827,2745.0731706574657,26,62,5.073170657465794,125500238749952
125500238942272,2752,2830,2756.819277038177,25,50,4.819277038176803,125500237016512
125500238121600,2755,2828,2759.915662578348,24,47,4.9156625783480905,125500238942272
125500238663360,2769,2830,2773.710843303683,23,33,4.710843303682682,125500238121600
125500240042176,2769,2830,2773.506024029067,22,33,4.506024029066627,125500238663360
125500237045376,2769,2830,2773.654761835495,23,33,4.6547618354946145,125500240042176
125500236099136,2769,2837,2773.353658469157,21,33,4.353658469156752,125500237045376
125500234868032,2769,2837,2773.047618985941,20,33,4.047618985941043,125500236099136
125500236368832,2769,2838,2772.7999999423296,19,33,3.7999999423294124,125500234868032
125500236335360,2769,2843,2772.558139481098,18,33,3.558139481097891,125500236368832
125500237758528,2769,2852,2772.3218390304414,17,33,3.3218390304412737,125500236335360
125500236772352,2769,2849,2772.0909090445452,16,33,3.090909044545455,125500237758528
125500237720384,2769,2851,2771.8651684965093,15,33,2.865168496509279,125500236772352
125500237458496,2769,2851,2771.833333291148,15,33,2.833333291148148,125500237720384
125500236790528,2774,2857,2776.644444404778,14,28,2.6444444047777775,125500237458496
125500235379136,2774,2862,2776.4555555184493,13,28,2.455555518449383,125500236790528
125500235267392,2774,2861,2776.4285713920094,13,28,2.4285713920094194,125500235379136
125500236055808,2774,2861,2776.2417582077624,12,28,2.2417582077623477,125500235267392
125500235187584,2774,2861,2776.032608664942,11,28,2.032608664942108,125500236055808
125500235795904,2774,2861,2775.82795696173,10,28,1.8279569617296798,125500235187584
125500234313216,2774,2861,2775.627659550053,9,28,1.6276595500531914,125500235795904
125500235861504,2774,2862,2775.7052631320466,9,28,1.7052631320465372,125500234313216
125500234196352,2774,2866,2775.705263131867,9,28,1.7052631318670364,125500235861504
125500234632320,2775,2866,2776.7052631316874,9,27,1.7052631316875346,125500234196352
125500232905728,2775,2867,2776.7999999719577,9,27,1.799999971957895,125500234632320
125500232953536,2775,2867,2776.599999974905,8,27,1.5999999749052634,125500232905728
125500233069632,2775,2867,2776.583333308594,8,27,1.5833333085937504,125500232953536
125500233255616,2776,2871,2777.583333308429,8,26,1.5833333084288197,125500233069632
125500233745280,2776,2870,2777.666666640278,8,26,1.666666640277778,125500233255616
125500233748800,2776,2869,2777.4583333100913,7,26,1.4583333100911462,125500233745280
125500232024000,2780,2871,2781.2371133824213,6,22,1.2371133824210863,125500233748800
125500233627520,2780,2871,2781.0937499823403,5,22,1.0937499823404948,125500232024000
125500233580352,2780,2876,2780.865979367516,4,22,0.8659793675162079,125500233627520
125500232312384,2802,2890,2802.642857132558,3,0,0.6428571325583088,125500233580352
125500232387072,2802,2890,2802.4285714216617,2,0,0.42857142166180745,125500232312384
125500231890624,2802,2907,2802.2121212087145,1,0,0.2121212087144168,125500232387072
125500229798336,2802,2909,2802.0,0,0,0.0,125500231890624
130614402881920,2611,2580,2611,151,338,0,
130614403155200,2611,2605,2611,150,338,0,130614402881920
130614398770176,2611,2580,2611.0,149,338,0.0,130614403155200
130614402503168,2611,2591,2611.0,149,338,0.0,130614398770176
130614403611520,2611,2592,2611.0,149,338,0.0,130614402503168
130614402217536,2613,2580,2613.0,146,336,0.0,130614403611520
130614402218560,2613,2580,2613.0,145,336,0.0,130614402217536
130614401733056,2613,2606,2613.0,145,336,0.0,130614402218560
130614398915008,2613,2606,2613.0,144,336,0.0,130614401733056
130614401314432,2613,2606,2613.0,143,336,0.0,130614398915008
130614401158720,2613,2616,2613.0,141,336,0.0,130614401314432
130614400564224,2613,2623,2613.0,140,336,0.0,130614401158720
130614400279296,2613,2623,2613.0,139,336,0.0,130614400564224
130614400710016,2613,2625,2613.0,139,336,0.0,130614400279296
130614401518592,2613,2635,2613.0,138,336,0.0,130614400710016
130614399672576,2642,2661,2642.0,136,307,0.0,130614401518592
130614400619136,2642,2661,2642.0,135,307,0.0,130614399672576
130614396548992,2642,2661,2642.0,134,307,0.0,130614400619136
130614398195584,2642,2661,2642.0,133,307,0.0,130614396548992
130614396531520,2644,2662,2644.0,132,305,0.0,130614398195584
130614403725568,2644,2662,2652.7333332110666,131,305,8.733333211066668,130614396531520
130614400367552,2644,2662,2652.1249998882813,130,305,8.12499988828125,130614403725568
130614400174656,2644,2663,2651.5294116628374,128,305,7.529411662837371,130614400367552
130614398635328,2644,2666,2650.684210441884,127,305,6.684210441883657,130614400174656
130614396680064,2644,2666,2650.349999920625,127,305,6.349999920625,130614398635328
130614399378304,2644,2666,2650.2999999181,126,305,6.299999918100001,130614396680064
130614398822592,2644,2666,2649.9523808758504,125,305,5.9523808758503405,130614399378304
130614398665856,2644,2666,2649.636363564628,124,305,5.636363564628099,130614398822592
130614397823424,2644,2668,2649.260869498885,121,305,5.260869498884689,130614398665856
130614398167936,2644,2687,2648.5769230241126,119,305,4.576923024112426,130614397823424
130614397370240,2653,2689,2657.2142856676273,118,296,4.214285667627552,130614398167936
130614396513536,2653,2693,2657.3333332819752,117,296,4.333333281975309,130614397370240
130614397770560,2670,2707,2674.071428523444,114,279,4.071428523443878,130614396513536
130614399834432,2684,2718,2687.9310344366704,114,265,3.9310344366706302,130614397770560
130614399945344,2684,2718,2688.071428520536,114,265,4.071428520535714,130614399834432
130614396420416,2684,2718,2688.0357142338266,113,265,4.035714233826531,130614399945344
130614397736128,2685,2725,2688.8965516744233,113,264,3.8965516744233066,130614396420416
130614395601216,2686,2726,2693.793103346159,113,263,7.793103346159334,130614397736128
130614395560000,2686,2727,2697.586206740737,112,263,11.58620674073722,130614395601216
130614395823680,2686,2718,2696.9999998533335,110,263,10.999999853333334,130614395560000
130614396098112,2686,2718,2696.312499867871,110,263,10.312499867871095,130614395823680
130614397214976,2686,2724,2696.218749865879,109,263,10.218749865878907,130614396098112
130614396588032,2686,2738,2695.818181690248,108,263,9.818181690247934,130614397214976
130614395764672,2698,2748,2707.3529410554324,106,251,9.352941055432526,130614396588032
130614395376768,2701,2748,2709.999999884286,105,248,8.999999884285716,130614395764672
130614395488960,2710,2755,2718.6571427433632,101,239,8.657142743363266,130614395376768
130614398328448,2710,2760,2718.4166665567823,101,239,8.416666556782408,130614395488960
130614396851904,2710,2771,2718.3333332222223,100,239,8.333333222222223,130614398328448
130614394527872,2722,2764,2730.027026920723,99,227,8.027026920723156,130614396851904
130614395317184,2722,2764,2732.594594451424,98,227,10.594594451424397,130614394527872
130614394835072,2722,2764,2732.2105261787533,97,227,10.210526178753462,130614395317184
130614394741056,2722,2764,2731.846153714872,96,227,9.846153714871793,130614394835072
130614394921728,2723,2764,2732.5999998728,96,226,9.599999872799996,130614394741056
130614393411904,2735,2773,2746.999999838,96,214,11.999999837999997,130614394921728
130614393620736,2735,2772,2749.6153844055225,95,214,14.615384405522681,130614393411904
130614393596608,2735,2773,2748.9499998012125,93,214,13.949999801212499,130614393620736
130614393291648,2741,2777,2754.1428569613604,92,208,13.142856961360543,130614393596608
130614393952896,2741,2782,2755.9999997892855,90,208,14.999999789285713,130614393291648
130614394062336,2755,2782,2769.1590907160125,89,194,14.159090716012395,130614393952896
130614394268928,2769,2787,2783.1627904967604,87,180,14.16279049676041,130614394062336
130614392417088,2769,2794,2782.840908895878,87,180,13.840908895878096,130614394268928
130614391300800,2769,2807,2782.5227270791065,85,180,13.522727079106405,130614392417088
130614389276032,2769,2823,2781.630434606881,83,180,12.630434606880906,130614391300800
130614390904384,2769,2823,2780.9583331713975,82,180,11.958333171397568,130614389276032
130614389093568,2769,2826,2780.5714284155683,81,180,11.57142841556851,130614390904384
130614392110848,2769,2826,2780.339999848044,81,180,11.339999848044,130614389093568
130614392433408,2769,2826,2780.19999984768,80,180,11.199999847679997,130614392110848
130614393743104,2769,2829,2779.8431371082006,79,180,10.843137108200692,130614392433408
130614391765824,2769,2837,2779.499999858654,78,180,10.499999858653844,130614393743104
130614389320768,2770,2831,2780.1698111845176,77,179,10.16981118451762,130614391765824
130614389199296,2788,2846,2798.037735712695,76,161,10.037735712694907,130614389320768
130614389613632,2788,2846,2797.905660240922,75,161,9.905660240922035,130614389199296
130614389624192,2799,2856,2808.5925924611383,74,150,9.592592461138544,130614389613632
130614392594240,2801,2856,2810.462962831533,73,148,9.462962831532922,130614389624192
130614390835904,2801,2858,2812.7818180190147,72,148,11.781818019014876,130614392594240
130614388802368,2801,2864,2812.2499998453127,70,148,11.2499998453125,130614390835904
130614389603584,2801,2869,2811.862068819441,70,148,10.86206881944114,130614388802368
130614390435584,2801,2873,2811.706896405889,69,148,10.706896405888823,130614389603584
130614390354752,2816,2886,2825.915254102844,65,133,9.91525410284401,130614390435584
130614392453056,2833,2898,2842.6101693595892,63,116,9.6101693595892,130614390354752
130614390756032,2833,2898,2842.6101693579603,63,116,9.610169357960354,130614392453056
130614388375296,2833,2898,2842.457626985596,62,116,9.457626985596093,130614390756032
130614388506752,2833,2899,2842.2999998698,62,116,9.2999998698,130614388375296
130614390866880,2833,2903,2842.149999870375,61,116,9.149999870375002,130614388506752
130614392005504,2833,2900,2841.8524588915884,60,116,8.852458891588283,130614390866880
130614390619136,2833,2901,2841.564516008853,59,116,8.56451600885276,130614392005504
130614390820928,2857,2921,2865.2857141699774,58,92,8.285714169977323,130614390619136
130614385096576,2857,2921,2865.142857027823,57,92,8.14285702782313,130614390820928
130614386704512,2857,2921,2864.8749998892577,56,92,7.874999889257813,130614385096576
130614387117056,2857,2922,2864.7538460452924,56,92,7.753846045292309,130614386704512
130614385330944,2857,2924,2864.753846044099,56,92,7.75384604409941,130614387117056
130614388797888,2857,2924,2864.615384506426,55,92,7.615384506426038,130614385330944
130614388596416,2857,2924,2864.3636362587604,54,92,7.363636258760332,130614388797888
130614388179904,2857,2924,2864.253731240432,54,92,7.253731240432169,130614388596416
130614387710080,2857,2929,2864.119402883065,53,92,7.119402883065273,130614388179904
130614388603712,2864,2932,2870.749999903713,51,85,6.7499999037132365,130614387710080
130614387264896,2864,2940,2872.0882351775517,50,85,8.088235177551905,130614388603712
130614384914240,2864,2947,2871.811594090819,49,85,7.811594090819157,130614387264896
130614386122624,2864,2935,2871.542857035102,48,85,7.542857035102044,130614384914240
130614387308032,2866,2935,2873.4366196125216,48,83,7.436619612521327,130614386122624
130614387757440,2866,2935,2874.6056336791867,47,83,8.605633679186672,130614387308032
130614387986048,2866,2935,2874.30555543674,46,83,8.305555436739974,130614387757440
130614386601152,2866,2935,2874.0136985159693,45,83,8.01369851596923,130614387986048
130614386770112,2866,2937,2873.9054052932343,45,83,7.905405293234117,130614386601152
130614387177728,2866,2936,2873.4366196072842,44,83,7.436619607284274,130614386770112
130614385191744,2866,2936,2873.166666560162,43,83,7.1666665601620405,130614387177728
130614386818240,2866,2936,2872.904109486898,42,83,6.9041094868981085,130614385191744
130614384953664,2866,2937,2872.4864863909424,40,83,6.486486390942297,130614386818240
130614385279936,2866,2936,2872.157894647715,39,83,6.157894647714683,130614384953664
130614385456960,2866,2938,2871.9220778367076,38,83,5.922077836707711,130614385279936
130614385778240,2866,2940,2871.5384614589348,36,83,5.538461458934913,130614385456960
130614385811520,2866,2940,2871.249999925844,35,83,5.249999925843753,130614385778240
130614384003776,2866,2941,2871.1851851122087,35,83,5.185185112208507,130614385811520
130614384108736,2866,2943,2871.1851851115684,35,83,5.1851851115683605,130614384003776
130614384234560,2866,2943,2871.0370369649017,34,83,5.037036964901694,130614384108736
130614384477376,2873,2948,2877.8292682237775,33,76,4.829268223777516,130614384234560
130614383049920,2877,2951,2882.2317072417877,33,72,5.231707241787629,130614384477376
130614384787520,2877,2958,2883.5641024631163,32,72,6.564102463116375,130614383049920
130614383088128,2877,2958,2883.4810125589615,32,72,6.481012558961708,130614384787520
130614382883968,2877,2958,2883.481012558141,32,72,6.481012558141328,130614383088128
130614382794112,2877,2942,2883.278480914905,31,72,6.278480914904666,130614382883968
130614383392000,2877,2942,2882.999999907,30,72,5.999999907000003,130614382794112
130614383691584,2877,2945,2882.9259258344764,30,72,5.9259258344764545,130614383392000
130614381935808,2877,2951,2882.72839497262,29,72,5.7283949726200305,130614383691584
130614381856512,2889,2955,2894.46341454953,28,60,5.463414549530045,130614381935808
130614382054464,2892,2953,2897.597560888233,27,57,5.597560888233198,130614381856512
130614382317184,2906,2955,2911.3902438176415,26,43,5.390243817641288,130614382054464
130614380707520,2906,2955,2911.1829267471,25,43,5.182926747099944,130614382317184
130614380903488,2906,2954,2910.915662573018,24,43,4.9156625730178565,130614380707520
130614380794688,2906,2954,2910.654761831616,23,43,4.654761831615648,130614380903488
130614382019264,2913,2962,2917.1999999342825,21,36,4.199999934282355,130614380794688
130614381253184,2913,2968,2916.953488310492,20,36,3.9534883104921597,130614382019264
130614382742528,2913,2965,2916.712643620551,19,36,3.7126436205509337,130614381253184
130614381994368,2913,2967,2916.477272673533,18,36,3.4772726735330597,130614382742528
130614381193472,2913,2967,2916.438202194266,18,36,3.4382021942658776,130614381994368
130614383800576,2918,2973,2921.247190960886,17,31,3.247190960886254,130614381193472
130614380133248,2918,2978,2921.0561797275495,16,31,3.0561797275495532,130614383800576
130614379841152,2918,2978,2920.8333332892594,15,31,2.833333289259261,130614380133248
130614379818368,2918,2978,2920.6153845748604,14,31,2.6153845748605256,130614379841152
130614381088640,2918,2977,2920.4021738759666,13,31,2.4021738759664473,130614379818368
130614378690176,2918,2978,2920.516128993028,13,31,2.5161289930280972,130614381088640
130614380586368,2918,2982,2920.5161289927573,13,31,2.516128992757546,130614378690176
130614378640768,2919,2982,2921.516128992487,13,30,2.5161289924869945,130614380586368
130614379327040,2919,2983,2921.655913935943,13,30,2.655913935942886,130614378640768
130614379375424,2919,2983,2921.4516128636837,12,30,2.451612863683665,130614379327040
130614379543424,2919,2983,2921.42553187593,12,30,2.425531875930287,130614379375424
130614377617728,2920,2983,2922.4255318756723,12,29,2.4255318756722515,130614379543424
130614377882560,2920,2984,2922.340425493821,11,29,2.340425493820735,130614377617728
130614378248384,2924,2987,2926.105263123767,10,25,2.105263123767314,130614377882560
130614378312000,2924,2987,2926.010638264718,9,25,2.010638264718199,130614378248384
130614377754752,2924,2992,2925.768421023592,8,25,1.7684210235922444,130614378312000
130614376539456,2946,3006,2947.5312499749575,7,3,1.5312499749576824,130614377754752
130614376624256,2946,3006,2947.3124999783986,6,3,1.3124999783984375,130614376539456
130614377427392,2949,3023,2950.2989690508725,6,0,1.2989690508725689,130614376624256
130614376125120,2949,3023,2950.093749981771,5,0,1.0937499817708334,130614377427392
130614376804864,2949,3023,2950.082474208837,5,0,1.0824742088372834,130614376125120
130614376688704,2949,3023,2949.7999999863578,4,0,0.7999999863578947,130614376804864
130614377010496,2949,3022,2949.5937499899187,3,0,0.5937499899186197,130614376688704
130614377326976,2949,3024,2949.391752570696,2,0,0.39175257069614194,130614377010496
130614374694592,2949,3024,2949.193877547756,1,0,0.19387754775614324,130614377326976
130614375740480,2949,3024,2949.0,0,0,0.0,130614374694592
130706179938816,2697,2662,2697,160,358,0,
130706180219456,2697,2687,2697,159,358,0,130706179938816
130706175828288,2697,2662,2697.0,158,358,0.0,130706180219456
130706175831936,2697,2673,2697.0,158,358,0.0,130706175828288
130706179500416,2697,2674,2697.0,158,358,0.0,130706175831936
130706177204928,2699,2662,2699.0,155,356,0.0,130706179500416
130706179529664,2699,2662,2699.0,154,356,0.0,130706177204928
130706178730816,2699,2688,2699.0,154,356,0.0,130706179529664
130706176392448,2699,2688,2699.0,153,356,0.0,130706178730816
130706178211456,2699,2688,2699.0,152,356,0.0,130706176392448
130706176583616,2699,2698,2699.0,150,356,0.0,130706178211456
130706177551104,2699,2705,2699.0,149,356,0.0,130706176583616
130706178457728,2699,2705,2699.0,148,356,0.0,130706177551104
130706176820992,2699,2707,2699.0,148,356,0.0,130706178457728
130706180626304,2699,2717,2699.0,147,356,0.0,130706176820992
130706177184384,2728,2743,2728.0,145,327,0.0,130706180626304
130706178406208,2728,2743,2728.0,144,327,0.0,130706177184384
130706175339904,2728,2743,2728.0,143,327,0.0,130706178406208
130706173732288,2728,2743,2728.0,141,327,0.0,130706175339904
130706176551680,2730,2744,2730.0,140,325,0.0,130706173732288
130706178333824,2730,2744,2738.6874998859766,139,325,8.687499885976564,130706176551680
130706178519104,2734,2744,2742.117646953772,138,321,8.117646953771628,130706178333824
130706177691072,2734,2744,2742.0588234203806,137,321,8.058823420380625,130706178519104
130706176171456,2734,2745,2741.4999999,135,321,7.499999900000001,130706177691072
130706175015680,2734,2748,2740.69999991625,134,321,6.69999991625,130706176171456
130706175421888,2734,2748,2740.38095230195,134,321,6.380952301950114,130706175015680
130706173402432,2734,2748,2740.3333332519046,133,321,6.3333332519047625,130706175421888
130706173956736,2734,2748,2739.9999999236366,132,321,5.999999923636364,130706173402432
130706174005760,2734,2748,2739.6956521020984,131,321,5.695652102098299,130706173956736
130706174032256,2734,2755,2739.3749999328124,129,321,5.3749999328125,130706174005760
130706173377408,2734,2757,2738.8461537883727,126,321,4.846153788372781,130706174032256
130706174304640,2734,2776,2738.2758620217837,124,321,4.275862021783591,130706173377408
130706172532480,2743,2777,2746.9677418932465,123,312,3.9677418932466177,130706174304640
130706177479744,2743,2781,2747.066666620578,122,312,4.066666620577778,130706172532480
130706174699968,2760,2795,2763.838709634079,119,295,3.8387096340790845,130706177479744
130706174917632,2774,2806,2777.6874999585157,118,281,3.6874999585156254,130706174699968
130706175031424,2775,2813,2778.8064515674714,118,280,3.8064515674713846,130706174917632
130706175972096,2776,2814,2783.612903132487,118,279,7.612903132486993,130706175031424
130706172639616,2776,2815,2787.322580502716,117,279,11.32258050271592,130706175972096
130706171587840,2776,2806,2786.7812498652343,115,279,10.781249865234376,130706172639616
130706175274496,2776,2806,2786.1470587011677,115,279,10.147058701167822,130706171587840
130706174911296,2776,2812,2786.0588234051556,114,279,10.05882340515571,130706175274496
130706173829376,2776,2826,2785.6857141667183,113,279,9.685714166718368,130706174911296
130706171917440,2788,2836,2797.2499998869444,111,267,9.249999886944446,130706173829376
130706173131392,2791,2836,2799.9189188104456,110,264,8.918918810445582,130706171917440
130706172825920,2800,2843,2808.594594487743,106,255,8.59459448774288,130706173131392
130706173272960,2800,2848,2808.3684209491275,106,255,8.368420949127424,130706172825920
130706171224192,2800,2859,2808.289473579501,105,255,8.289473579501385,130706173272960
130706170806528,2812,2852,2819.999999899487,104,243,7.99999989948718,130706171224192
130706177970880,2812,2852,2822.6666665299144,104,243,10.66666652991453,130706170806528
130706171866048,2812,2853,2822.5641024259567,103,243,10.564102425956607,130706177970880
130706171557888,2812,2853,2822.1999998674,102,243,10.199999867399999,130706171866048
130706171555200,2812,2853,2821.853658409209,101,243,9.853658409208801,130706171557888
130706170850112,2823,2861,2832.619047495374,101,232,9.619047495374145,130706171555200
130706170649984,2823,2861,2837.780487602998,101,232,14.780487602998212,130706170850112
130706169298816,2835,2870,2849.780487595788,101,220,14.78048759578822,130706170649984
130706169338048,2835,2870,2860.6410252465485,100,220,25.64102524654832,130706169298816
130706169691136,2835,2870,2859.7499996225624,99,220,24.749999622562495,130706169338048
130706171142080,2835,2871,2858.658536227603,97,220,23.658536227602614,130706169691136
130706169987456,2841,2875,2863.325581068253,96,214,22.325581068253108,130706171142080
130706170125056,2841,2880,2865.0465112700053,94,214,24.046511270005407,130706169987456
130706168141440,2855,2880,2877.733333004963,93,200,22.733333004962965,130706170125056
130706168686336,2869,2885,2891.74999965875,91,186,22.749999658749996,130706168141440
130706169040960,2869,2892,2891.2444441132493,91,186,22.244444113249386,130706168686336
130706167299136,2869,2906,2890.5111107860544,88,186,21.511110786054324,130706169040960
130706165379200,2869,2922,2888.708333050026,86,186,19.708333050026045,130706167299136
130706166127552,2869,2922,2887.6999997382,85,186,18.6999997382,130706165379200
130706165215488,2869,2925,2887.1176468065973,84,186,18.117646806597463,130706166127552
130706163986048,2869,2925,2886.7692305231953,84,186,17.76923052319527,130706165215488
130706168715520,2869,2925,2886.5576920612093,83,186,17.55769206120932,130706163986048
130706168166720,2869,2928,2886.0188676869066,82,186,17.018867686906376,130706168715520
130706167728896,2869,2936,2885.4999997708333,81,186,16.499999770833337,130706168166720
130706166654976,2870,2930,2885.999999778909,80,185,15.999999778909096,130706167728896
130706165074368,2888,2945,2903.7999997788,79,167,15.799999778800002,130706166654976
130706165491584,2888,2945,2903.5999997787635,78,167,15.599999778763639,130706165074368
130706165591552,2899,2955,2914.1249997866294,77,156,15.124999786629466,130706165491584
130706165053824,2901,2955,2915.928571215306,76,154,14.928571215306127,130706165591552
130706166788544,2901,2957,2918.10526291482,75,154,17.105262914819946,130706165053824
130706164728512,2901,2963,2917.3620687341913,73,154,16.362068734191443,130706166788544
130706167307008,2901,2968,2916.8166664478695,73,154,15.81666644786945,130706164728512
130706168835328,2901,2972,2916.5999997816,72,154,15.599999781600005,130706167307008
130706164847936,2915,2984,2930.13114733014,71,140,15.131147330139752,130706168835328
130706163359488,2915,2984,2929.278688323284,67,140,14.278688323284069,130706164847936
